CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,NumProducts,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST0709,26,Female,0,1,0,15,Month-to-Month,0,Bank Transfer,DSL,1,1,3,8,39.81,532.51,1
CUST0710,48,Female,1,1,0,64,Month-to-Month,0,Mailed Check,DSL,0,1,3,8,76.53,4749.73,0
CUST0711,72,Female,0,1,0,28,One Year,1,Bank Transfer,DSL,1,1,2,9,66.39,1671.05,1
CUST0712,58,Male,0,1,0,39,One Year,1,Credit Card,No,0,0,3,9,117.2,4090.44,0
CUST0713,27,Male,1,0,0,57,Month-to-Month,0,Bank Transfer,No,1,1,3,5,80.85,4077.91,0
CUST0714,19,Female,0,0,0,17,Two Year,0,Electronic Check,No,1,1,2,3,54.95,812.2,0
CUST0715,55,Female,0,0,0,44,Month-to-Month,1,Credit Card,No,0,0,4,3,31.41,1227.9,1
CUST0716,32,Female,0,1,0,25,Month-to-Month,1,Mailed Check,No,1,1,3,5,35.12,793.1,0
CUST0717,20,Female,0,1,0,17,Month-to-Month,0,Mailed Check,Fiber Optic,1,1,4,4,42.53,687.65,0
CUST0718,60,Male,1,0,0,13,Month-to-Month,0,Bank Transfer,Fiber Optic,1,0,3,5,45.1,503.86,1
CUST0719,48,Female,0,0,0,25,Month-to-Month,0,Credit Card,DSL,1,0,3,6,105.06,2315.46,1
CUST0720,23,Female,0,0,1,68,Two Year,1,Mailed Check,No,1,0,2,6,76.12,5027.88,1
CUST0721,20,Male,0,1,1,10,Month-to-Month,1,Mailed Check,DSL,1,1,3,8,72.34,630.83,0
CUST0722,73,Female,1,1,0,67,Month-to-Month,1,Credit Card,DSL,1,1,1,7,31.48,1901.19,0
CUST0723,28,Male,0,1,0,18,Month-to-Month,1,Credit Card,Fiber Optic,1,0,1,5,106.01,1869.44,0
CUST0724,32,Female,0,1,0,34,One Year,1,Mailed Check,Fiber Optic,0,0,2,5,92.28,2739.8,1
CUST0725,62,Female,1,1,0,8,Two Year,0,Bank Transfer,DSL,1,0,4,4,26.77,184.69,0
CUST0726,69,Male,0,0,0,40,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,4,0,90.78,3350.44,1
CUST0727,45,Female,0,0,0,42,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,4,8,74.35,2795.95,1
CUST0728,27,Male,0,1,1,41,Month-to-Month,1,Electronic Check,Fiber Optic,0,1,1,8,28.17,1079.33,1
CUST0729,55,Male,0,1,0,6,Month-to-Month,1,Credit Card,Fiber Optic,0,1,4,8,65.83,383.36,1
CUST0730,64,Male,0,0,0,52,Month-to-Month,1,Mailed Check,DSL,0,1,4,7,68.47,3099.62,0
CUST0731,74,Female,0,1,1,26,Month-to-Month,1,Electronic Check,Fiber Optic,0,0,2,9,36.58,891.26,0
CUST0732,67,Female,0,1,0,64,Month-to-Month,0,Bank Transfer,DSL,0,1,4,2,114.57,6788.6,0
CUST0733,67,Male,0,0,0,59,Month-to-Month,0,Electronic Check,Fiber Optic,1,1,1,0,105.0,5399.64,0
CUST0734,24,Female,0,1,1,56,Month-to-Month,0,Mailed Check,No,0,1,1,7,86.9,4591.93,0
CUST0735,32,Female,0,1,1,59,Two Year,0,Mailed Check,Fiber Optic,0,1,1,6,66.23,3481.82,0
CUST0736,35,Female,0,0,1,70,Two Year,1,Credit Card,DSL,0,1,2,4,61.18,3953.59,0
CUST0737,35,Male,1,1,0,33,One Year,0,Bank Transfer,DSL,0,1,2,9,85.1,2421.71,1
CUST0738,69,Male,0,1,0,53,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,3,6,74.54,3630.37,0
CUST0739,58,Female,1,0,1,22,Month-to-Month,1,Electronic Check,No,1,1,4,9,26.23,517.03,1
CUST0740,41,Male,0,0,0,21,Month-to-Month,0,Bank Transfer,DSL,1,1,2,3,71.25,1456.39,1
CUST0741,19,Female,0,1,1,70,One Year,1,Electronic Check,Fiber Optic,1,0,1,8,100.64,6048.29,0
CUST0742,57,Female,0,0,0,70,Month-to-Month,1,Mailed Check,Fiber Optic,1,0,1,9,65.92,4211.98,0
CUST0743,37,Female,0,0,0,4,Two Year,1,Mailed Check,No,0,1,2,1,25.2,92.61,0
CUST0744,51,Male,0,1,1,62,Two Year,1,Mailed Check,DSL,0,0,2,8,98.63,5862.82,0
CUST0745,60,Male,0,0,0,62,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,2,8,40.14,2329.76,0
CUST0746,43,Female,1,1,0,24,One Year,0,Mailed Check,Fiber Optic,1,0,3,4,45.86,1045.7,0
CUST0747,24,Male,0,0,0,55,Month-to-Month,1,Electronic Check,No,0,1,1,0,36.47,1938.77,0
CUST0748,55,Female,0,0,0,9,Month-to-Month,1,Mailed Check,DSL,1,1,3,6,53.02,467.32,0
CUST0749,47,Male,1,1,0,3,Month-to-Month,1,Electronic Check,DSL,0,0,3,9,95.68,257.5,1
CUST0750,59,Male,1,1,0,31,Month-to-Month,0,Mailed Check,DSL,0,0,4,9,71.94,2075.6,1
CUST0751,22,Male,1,1,0,40,Two Year,1,Electronic Check,DSL,1,1,1,3,40.49,1580.76,0
CUST0752,28,Female,0,0,1,36,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,1,8,107.78,3873.94,1
CUST0753,18,Female,0,1,0,24,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,2,5,107.96,2548.1,0
CUST0754,51,Female,0,1,1,6,One Year,0,Bank Transfer,DSL,1,1,2,2,107.06,581.8,1
CUST0755,73,Male,0,0,0,66,One Year,1,Electronic Check,No,1,1,4,5,43.88,2546.45,0
CUST0756,18,Female,0,0,0,4,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,3,9,65.12,240.53,0
CUST0757,36,Female,0,0,0,6,Two Year,1,Mailed Check,DSL,1,1,2,5,118.5,683.45,0
CUST0758,19,Female,0,1,1,51,One Year,0,Electronic Check,DSL,0,0,2,4,97.2,4579.88,0
CUST0759,38,Female,0,0,1,62,Month-to-Month,1,Electronic Check,DSL,1,1,1,1,22.72,1299.44,0
CUST0760,37,Male,0,0,1,57,Month-to-Month,0,Credit Card,No,1,0,1,9,26.52,1474.96,0
CUST0761,40,Male,0,1,0,66,Month-to-Month,0,Bank Transfer,DSL,0,0,2,9,66.39,3962.02,0
CUST0762,38,Female,0,0,0,8,Two Year,1,Credit Card,Fiber Optic,1,1,1,1,110.92,868.7,1
CUST0763,41,Male,0,0,1,26,One Year,0,Mailed Check,No,1,1,4,6,73.87,1749.72,1
CUST0764,21,Male,0,1,1,51,Two Year,1,Bank Transfer,DSL,0,0,2,1,69.78,3200.18,0
CUST0765,29,Male,0,0,1,45,Month-to-Month,1,Bank Transfer,No,0,0,1,5,30.55,1262.16,1
CUST0766,39,Male,0,1,0,44,Month-to-Month,0,Credit Card,DSL,0,1,4,4,85.68,3635.59,0
CUST0767,37,Male,0,1,1,5,Month-to-Month,1,Bank Transfer,No,1,1,1,3,102.21,444.05,0
CUST0768,35,Female,0,1,0,70,Month-to-Month,1,Credit Card,Fiber Optic,1,0,1,6,58.04,3573.08,0
CUST0769,18,Male,1,1,0,26,One Year,0,Electronic Check,Fiber Optic,0,1,1,7,97.56,2518.09,1
CUST0770,47,Female,0,1,0,68,One Year,1,Credit Card,No,1,0,2,3,116.45,6939.26,0
CUST0771,50,Female,0,0,0,19,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,3,0,40.38,717.47,0
CUST0772,41,Female,0,1,1,20,Month-to-Month,1,Bank Transfer,Fiber Optic,1,0,1,0,72.33,1355.32,1
CUST0773,31,Male,0,1,1,12,Month-to-Month,0,Mailed Check,No,0,0,4,0,48.71,539.77,0
CUST0774,53,Male,0,1,1,47,Month-to-Month,0,Mailed Check,No,0,0,2,0,99.29,4417.95,1
CUST0775,22,Male,0,1,0,1,Month-to-Month,0,Mailed Check,Fiber Optic,1,0,2,4,77.76,68.78,1
CUST0776,28,Male,0,0,0,14,Month-to-Month,1,Mailed Check,No,0,0,4,3,83.46,1090.04,0
CUST0777,41,Female,0,0,1,64,Month-to-Month,1,Bank Transfer,DSL,0,0,1,8,99.79,5785.11,0
CUST0778,48,Female,0,0,0,38,Month-to-Month,1,Mailed Check,DSL,0,0,3,2,59.6,2149.86,1
CUST0779,72,Female,0,1,1,37,Month-to-Month,0,Credit Card,No,0,0,1,6,111.51,3594.39,1
CUST0780,30,Male,0,0,0,11,Month-to-Month,1,Electronic Check,Fiber Optic,0,1,4,7,73.3,754.4,0
CUST0781,33,Female,0,0,0,3,One Year,0,Bank Transfer,Fiber Optic,1,0,2,5,35.8,94.27,0
CUST0782,41,Female,0,1,0,33,Month-to-Month,0,Mailed Check,Fiber Optic,1,1,3,9,89.59,2636.57,1
CUST0783,30,Female,0,1,1,6,Two Year,1,Bank Transfer,DSL,1,0,2,0,99.33,526.14,1
CUST0784,41,Male,0,0,0,50,Month-to-Month,0,Mailed Check,DSL,1,0,4,7,51.68,2267.27,1
CUST0785,71,Female,0,0,0,10,Month-to-Month,0,Bank Transfer,No,0,1,1,9,105.72,1029.56,0
CUST0786,43,Female,0,0,1,5,Month-to-Month,1,Mailed Check,No,0,1,3,2,110.61,493.79,1
CUST0787,19,Male,1,0,0,23,Month-to-Month,1,Electronic Check,DSL,0,0,2,7,47.69,1084.88,1
CUST0788,33,Female,0,1,1,10,Two Year,0,Mailed Check,No,1,0,2,3,118.35,1178.16,0
CUST0789,55,Male,0,1,0,44,Month-to-Month,0,Credit Card,Fiber Optic,1,1,2,7,34.07,1402.67,0
CUST0790,63,Female,0,1,0,2,Two Year,0,Bank Transfer,Fiber Optic,0,1,1,0,40.2,70.06,0
CUST0791,18,Male,0,1,1,13,Two Year,1,Bank Transfer,No,0,1,3,2,38.42,452.6,0
CUST0792,66,Male,1,1,0,40,Month-to-Month,1,Credit Card,Fiber Optic,1,0,1,5,109.4,4243.23,1
CUST0793,28,Male,0,0,0,2,Month-to-Month,1,Credit Card,Fiber Optic,1,0,1,8,85.43,154.65,1
CUST0794,68,Female,0,1,0,65,One Year,1,Electronic Check,DSL,1,1,1,1,35.21,1975.23,0
CUST0795,52,Female,0,1,0,63,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,4,0,64.03,3765.71,0
CUST0796,60,Male,0,0,0,17,One Year,1,Electronic Check,No,1,1,4,9,81.53,1353.81,0
CUST0797,46,Male,1,1,0,9,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,4,2,28.35,247.34,0
CUST0798,54,Male,0,0,1,15,Month-to-Month,0,Bank Transfer,Fiber Optic,1,1,3,3,108.24,1422.71,0
CUST0799,34,Male,0,1,1,24,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,1,4,100.36,2290.41,0
CUST0800,71,Male,0,1,0,38,Month-to-Month,0,Bank Transfer,DSL,1,0,1,2,70.52,2366.43,0
CUST0801,56,Male,0,1,0,35,Two Year,1,Bank Transfer,Fiber Optic,0,1,4,9,116.71,3605.82,0
CUST0802,59,Male,0,0,0,49,Month-to-Month,0,Electronic Check,DSL,0,0,1,1,61.78,2970.04,1
CUST0803,45,Male,0,1,0,69,Two Year,1,Mailed Check,No,0,0,1,1,118.41,7250.73,0
CUST0804,46,Male,0,0,0,62,Month-to-Month,0,Electronic Check,No,0,0,2,6,86.79,4786.31,0
CUST0805,60,Male,0,1,0,60,Month-to-Month,0,Bank Transfer,Fiber Optic,1,0,1,8,83.47,4257.46,1
CUST0806,20,Male,1,1,0,50,Month-to-Month,1,Credit Card,DSL,1,0,2,9,36.6,1794.5,0
CUST0807,69,Male,0,0,0,9,Month-to-Month,1,Mailed Check,DSL,0,1,1,1,108.19,943.42,1
CUST0808,27,Female,0,0,0,34,Month-to-Month,1,Credit Card,No,0,0,3,6,62.75,2014.24,1
CUST0809,59,Male,1,1,1,35,Month-to-Month,1,Mailed Check,No,0,1,4,6,36.22,1220.21,1
CUST0810,31,Female,0,0,1,1,Two Year,1,Credit Card,Fiber Optic,1,0,2,6,21.26,18.56,1
CUST0811,29,Female,1,1,0,40,Month-to-Month,1,Mailed Check,DSL,1,0,4,2,75.98,2792.26,1
CUST0812,64,Female,0,1,1,64,Month-to-Month,0,Electronic Check,Fiber Optic,0,1,2,6,72.74,4202.31,1
CUST0813,59,Male,0,0,0,22,Two Year,0,Mailed Check,Fiber Optic,0,1,2,0,91.94,1747.73,0
CUST0814,47,Female,0,0,1,60,One Year,0,Mailed Check,Fiber Optic,1,0,2,9,109.03,6037.56,1
CUST0815,49,Male,0,0,0,64,Month-to-Month,1,Mailed Check,DSL,1,1,3,0,27.94,1766.9,0
CUST0816,49,Female,0,1,1,72,Month-to-Month,0,Bank Transfer,DSL,0,0,1,4,93.15,5741.08,1
CUST0817,59,Male,0,0,0,11,Two Year,1,Credit Card,Fiber Optic,1,1,2,1,38.74,380.85,0
CUST0818,49,Male,0,1,0,14,One Year,1,Electronic Check,DSL,1,0,3,8,105.82,1305.38,0
CUST0819,43,Female,0,0,0,60,Month-to-Month,1,Credit Card,Fiber Optic,1,0,2,6,101.91,5415.84,0
CUST0820,68,Female,0,0,0,30,Month-to-Month,0,Credit Card,DSL,1,1,1,3,74.08,2191.88,1
CUST0821,18,Male,0,0,0,35,Two Year,0,Electronic Check,Fiber Optic,0,1,2,3,91.02,2931.51,1
CUST0822,73,Female,1,0,0,37,Month-to-Month,1,Bank Transfer,Fiber Optic,1,0,3,1,51.44,1750.91,0
CUST0823,59,Male,0,0,1,5,Two Year,0,Mailed Check,Fiber Optic,0,1,1,4,67.12,323.55,0
CUST0824,19,Male,0,1,0,26,Month-to-Month,0,Bank Transfer,Fiber Optic,0,0,3,3,102.16,2319.29,1
CUST0825,34,Male,0,0,0,62,One Year,0,Bank Transfer,DSL,0,1,1,0,65.93,3773.28,0
CUST0826,47,Female,1,0,0,4,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,1,7,55.78,204.04,1
CUST0827,73,Male,1,1,1,42,Month-to-Month,0,Credit Card,DSL,0,1,4,2,69.42,2739.35,1
CUST0828,56,Male,0,1,1,18,Two Year,1,Mailed Check,Fiber Optic,1,0,4,5,102.82,1850.64,0
CUST0829,24,Male,1,1,1,40,Month-to-Month,1,Electronic Check,DSL,1,0,4,3,53.52,2066.77,0
CUST0830,69,Male,0,1,0,72,Month-to-Month,1,Mailed Check,DSL,1,1,1,8,37.38,2448.28,1
CUST0831,44,Female,1,0,0,39,Month-to-Month,0,Credit Card,Fiber Optic,0,1,2,6,91.2,3464.8,1
CUST0832,26,Female,0,0,0,14,Month-to-Month,1,Bank Transfer,DSL,0,1,3,8,102.6,1257.72,0
CUST0833,39,Female,0,1,0,32,Month-to-Month,1,Bank Transfer,Fiber Optic,1,0,3,9,30.06,822.03,0
CUST0834,51,Female,0,0,0,51,One Year,0,Mailed Check,DSL,0,1,3,2,43.99,1975.77,0
CUST0835,63,Male,0,1,0,38,Month-to-Month,0,Electronic Check,Fiber Optic,1,1,4,0,34.2,1171.02,0
CUST0836,66,Male,0,1,0,23,Month-to-Month,0,Credit Card,DSL,0,1,1,4,54.79,1167.66,0
CUST0837,18,Male,0,0,0,63,Month-to-Month,1,Bank Transfer,DSL,1,1,4,2,65.04,3860.97,0
CUST0838,26,Male,1,0,0,15,One Year,1,Mailed Check,No,0,0,2,5,94.88,1404.12,1
CUST0839,37,Male,0,1,1,25,One Year,1,Electronic Check,DSL,1,1,1,7,85.11,1971.31,0
CUST0840,70,Male,0,0,0,17,Month-to-Month,0,Electronic Check,DSL,1,1,3,3,82.09,1291.13,0
CUST0841,36,Female,0,1,1,66,Month-to-Month,1,Bank Transfer,Fiber Optic,1,0,4,4,55.24,3126.44,1
CUST0842,53,Male,0,1,0,53,Two Year,0,Bank Transfer,No,1,1,4,4,104.14,4720.41,0
CUST0843,57,Male,0,1,0,51,Month-to-Month,0,Credit Card,DSL,0,1,2,3,67.13,3193.13,1
CUST0844,62,Male,0,1,0,39,Two Year,1,Electronic Check,Fiber Optic,1,1,2,3,117.91,4210.96,0
CUST0845,21,Female,0,0,1,51,Two Year,0,Credit Card,No,0,0,4,3,83.41,4151.29,1
CUST0846,26,Male,0,1,0,70,One Year,1,Electronic Check,Fiber Optic,1,1,2,3,32.63,1996.54,0
CUST0847,58,Male,0,1,1,6,Month-to-Month,1,Electronic Check,No,0,0,3,3,87.62,448.83,1
CUST0848,39,Male,1,1,0,67,Two Year,1,Mailed Check,No,1,1,2,4,52.51,3227.41,0
CUST0849,35,Female,0,0,0,7,One Year,0,Bank Transfer,Fiber Optic,1,1,2,1,88.63,549.45,0
CUST0850,29,Male,1,1,1,51,One Year,1,Electronic Check,DSL,0,1,4,1,26.96,1178.95,0
CUST0851,59,Male,0,1,0,72,Month-to-Month,1,Credit Card,Fiber Optic,0,0,4,8,37.49,2587.77,0
CUST0852,60,Female,0,0,1,42,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,1,1,105.57,3843.07,1
CUST0853,56,Male,1,1,0,64,Month-to-Month,1,Credit Card,Fiber Optic,1,1,1,5,42.72,2573.45,0
CUST0854,26,Female,0,1,0,15,Month-to-Month,1,Bank Transfer,DSL,0,0,4,1,103.7,1387.75,1
CUST0855,23,Male,0,1,1,29,One Year,1,Bank Transfer,Fiber Optic,1,1,2,4,47.93,1217.65,0
CUST0856,36,Female,0,1,1,33,Month-to-Month,0,Electronic Check,Fiber Optic,1,1,2,3,84.29,2522.78,0
CUST0857,65,Male,0,0,0,27,Month-to-Month,1,Mailed Check,DSL,1,1,1,6,89.42,2342.43,0
CUST0858,64,Male,0,0,1,36,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,1,6,71.27,2331.76,1
CUST0859,24,Female,0,0,0,29,One Year,1,Bank Transfer,Fiber Optic,0,0,1,5,50.53,1410.59,0
CUST0860,33,Male,1,1,1,38,Two Year,1,Electronic Check,Fiber Optic,1,1,3,9,41.26,1362.21,0
CUST0861,22,Male,0,0,0,57,Month-to-Month,0,Electronic Check,Fiber Optic,1,0,3,4,23.32,1283.93,0
CUST0862,33,Female,0,0,0,27,Month-to-Month,1,Bank Transfer,DSL,1,0,1,0,50.39,1204.8,0
CUST0863,18,Male,0,1,0,55,Month-to-Month,1,Bank Transfer,Fiber Optic,1,1,2,2,85.32,4465.52,1
CUST0864,68,Female,0,0,0,33,One Year,0,Electronic Check,No,1,0,1,8,113.83,3511.73,1
CUST0865,54,Male,1,0,0,68,One Year,0,Electronic Check,DSL,0,1,3,0,107.12,7206.74,0
CUST0866,56,Female,0,0,0,66,Two Year,1,Electronic Check,Fiber Optic,1,1,2,4,96.61,5790.27,0
CUST0867,36,Male,0,1,0,10,Month-to-Month,0,Credit Card,Fiber Optic,1,1,3,1,98.84,849.95,0
CUST0868,71,Male,1,1,1,5,Two Year,0,Electronic Check,DSL,1,1,2,3,86.5,368.87,0
CUST0869,54,Female,0,0,0,38,Month-to-Month,0,Credit Card,DSL,1,0,3,0,46.03,1703.71,1
CUST0870,34,Male,0,0,0,13,One Year,1,Mailed Check,Fiber Optic,0,0,2,2,110.72,1336.75,1
CUST0871,43,Female,0,1,0,31,Month-to-Month,0,Credit Card,Fiber Optic,1,1,2,9,87.07,2608.17,0
CUST0872,39,Female,0,1,1,47,Two Year,1,Electronic Check,No,1,0,2,6,76.04,3163.47,0
CUST0873,25,Female,0,1,0,52,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,2,9,31.1,1458.33,0
CUST0874,50,Male,0,1,0,56,One Year,1,Credit Card,Fiber Optic,1,1,4,2,64.71,3096.56,0
CUST0875,19,Male,0,0,0,15,Two Year,1,Credit Card,No,0,0,3,3,66.04,984.88,0
CUST0876,47,Male,0,1,0,29,Month-to-Month,1,Bank Transfer,DSL,1,1,3,1,106.46,2933.53,0
CUST0877,64,Female,0,0,0,8,Month-to-Month,1,Mailed Check,Fiber Optic,0,0,4,2,74.66,591.3,0
CUST0878,37,Female,0,1,0,5,Two Year,0,Bank Transfer,DSL,1,0,2,8,58.04,258.23,0
CUST0879,35,Female,0,1,0,29,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,2,2,117.68,3213.83,1
CUST0880,60,Male,1,1,0,47,Month-to-Month,1,Credit Card,DSL,0,1,3,4,31.07,1389.87,0
CUST0881,74,Female,0,1,0,68,Month-to-Month,0,Bank Transfer,DSL,0,1,4,1,62.25,3799.68,0
CUST0882,27,Male,0,0,0,45,One Year,1,Electronic Check,No,0,0,2,3,24.2,1064.19,1
CUST0883,41,Male,0,0,0,2,Month-to-Month,0,Credit Card,No,1,0,2,6,93.99,186.49,0
CUST0884,73,Male,0,0,1,27,Month-to-Month,1,Mailed Check,No,0,0,2,6,111.81,2966.73,1
CUST0885,21,Male,0,1,1,36,Month-to-Month,0,Mailed Check,No,1,0,1,2,48.0,1660.37,1
CUST0886,54,Male,0,0,0,36,Month-to-Month,1,Bank Transfer,DSL,1,0,4,4,105.83,3396.96,0
CUST0887,21,Male,0,1,0,26,Two Year,0,Bank Transfer,Fiber Optic,1,1,2,0,49.22,1141.82,0
CUST0888,30,Male,0,1,0,43,Two Year,0,Mailed Check,DSL,1,1,1,9,111.08,4750.19,0
CUST0889,42,Male,0,0,0,27,One Year,1,Credit Card,DSL,0,0,4,9,95.4,2193.4,1
CUST0890,30,Female,0,1,0,69,Month-to-Month,1,Bank Transfer,No,0,0,2,9,100.49,6638.48,0
CUST0891,35,Male,0,1,0,20,Two Year,1,Electronic Check,Fiber Optic,1,1,3,0,21.8,416.79,0
CUST0892,41,Male,0,0,1,11,Month-to-Month,0,Mailed Check,No,0,1,1,4,116.28,1206.69,1
CUST0893,19,Female,0,1,1,38,Month-to-Month,0,Electronic Check,No,1,1,1,9,92.67,3516.24,0
CUST0894,65,Female,0,1,0,6,Two Year,1,Mailed Check,No,0,0,2,8,50.48,271.62,0
CUST0895,50,Female,0,0,0,72,One Year,1,Electronic Check,No,1,0,2,0,102.94,6677.89,0
CUST0896,36,Female,0,0,1,23,One Year,0,Credit Card,Fiber Optic,0,1,1,0,48.15,954.45,0
CUST0897,26,Male,0,1,1,47,One Year,1,Mailed Check,Fiber Optic,1,1,3,3,107.28,4620.73,0
CUST0898,45,Female,0,0,1,46,Month-to-Month,0,Credit Card,Fiber Optic,0,0,3,3,31.26,1278.57,0
CUST0899,52,Female,1,1,0,12,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,4,1,90.37,977.63,1
CUST0900,74,Female,0,0,0,13,One Year,0,Mailed Check,DSL,1,0,2,8,74.07,939.02,0
CUST0901,56,Female,0,1,0,62,Month-to-Month,1,Credit Card,No,0,0,3,8,29.65,1820.51,0
CUST0902,27,Male,0,0,0,60,Month-to-Month,1,Electronic Check,No,1,1,4,1,44.19,2327.56,0
CUST0903,18,Female,0,0,0,43,One Year,1,Credit Card,DSL,1,0,3,8,21.24,827.35,0
CUST0904,59,Female,0,1,0,68,One Year,1,Mailed Check,Fiber Optic,0,1,2,5,66.88,4499.15,0
CUST0905,38,Female,0,0,1,5,Month-to-Month,0,Credit Card,Fiber Optic,1,0,4,7,50.13,215.38,1
CUST0906,26,Female,0,0,1,37,One Year,1,Electronic Check,Fiber Optic,0,0,4,9,79.84,2551.89,1
CUST0907,64,Male,0,1,0,72,Two Year,1,Electronic Check,Fiber Optic,1,0,4,3,49.72,3130.28,0
CUST0908,32,Female,0,0,1,31,One Year,1,Electronic Check,DSL,1,0,3,1,49.99,1455.6,0
CUST0909,52,Female,0,0,0,9,Month-to-Month,0,Bank Transfer,Fiber Optic,1,0,2,1,94.32,740.71,1
CUST0910,74,Female,0,0,1,51,Month-to-Month,1,Mailed Check,Fiber Optic,0,1,4,8,24.81,1259.25,0
CUST0911,22,Male,0,1,0,29,Month-to-Month,1,Electronic Check,Fiber Optic,0,1,1,0,110.29,2932.96,0
CUST0912,58,Female,0,0,0,40,Month-to-Month,1,Bank Transfer,DSL,1,0,2,6,105.23,3894.47,0
CUST0913,39,Female,1,1,0,41,Month-to-Month,1,Electronic Check,DSL,0,0,1,2,86.78,3155.92,0
CUST0914,58,Male,0,1,0,11,Month-to-Month,1,Credit Card,DSL,0,1,1,2,79.32,803.28,1
CUST0915,40,Female,0,0,0,23,Month-to-Month,0,Mailed Check,Fiber Optic,1,0,4,1,109.23,2384.88,1
CUST0916,24,Male,0,1,0,1,Two Year,1,Credit Card,No,1,0,4,9,38.53,37.09,0
CUST0917,73,Male,1,1,1,46,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,3,5,27.9,1236.02,1
CUST0918,40,Female,0,1,0,21,One Year,1,Credit Card,DSL,0,1,3,9,43.95,864.51,0
CUST0919,61,Female,0,1,0,36,One Year,1,Credit Card,DSL,0,0,3,1,99.46,3529.19,0
CUST0920,42,Male,0,0,0,54,Month-to-Month,0,Electronic Check,DSL,0,1,2,9,23.47,1232.67,1
CUST0921,44,Male,0,0,0,57,Two Year,1,Credit Card,No,0,0,3,3,78.28,4299.35,0
CUST0922,58,Female,0,0,0,1,One Year,0,Electronic Check,Fiber Optic,0,0,1,9,119.54,102.61,1
CUST0923,23,Male,1,1,1,63,Month-to-Month,0,Electronic Check,DSL,1,0,3,8,105.57,5660.14,1
CUST0924,72,Male,0,1,0,54,One Year,1,Mailed Check,Fiber Optic,1,1,4,8,72.14,3435.37,0
CUST0925,51,Female,1,0,0,55,Month-to-Month,0,Bank Transfer,DSL,0,1,3,5,26.36,1376.63,0
CUST0926,26,Male,0,1,1,40,One Year,0,Bank Transfer,Fiber Optic,0,0,2,3,103.14,3761.23,0
CUST0927,66,Male,1,0,0,15,Month-to-Month,0,Bank Transfer,Fiber Optic,1,0,2,6,79.9,1091.07,1
CUST0928,50,Male,0,1,0,21,Two Year,1,Electronic Check,DSL,0,1,1,0,31.49,649.84,0
CUST0929,68,Male,1,0,1,47,Month-to-Month,1,Bank Transfer,DSL,1,1,2,3,29.39,1359.69,1
CUST0930,23,Male,0,0,0,53,One Year,0,Electronic Check,Fiber Optic,1,0,3,4,110.96,5800.76,0
CUST0931,54,Male,0,0,0,9,Month-to-Month,0,Mailed Check,DSL,1,1,4,7,86.92,701.77,0
CUST0932,48,Female,0,1,1,52,One Year,1,Bank Transfer,DSL,0,0,2,1,102.93,5104.32,0
CUST0933,51,Male,0,0,0,57,One Year,1,Electronic Check,Fiber Optic,1,0,1,4,107.9,5478.35,1
CUST0934,58,Female,0,1,0,26,Month-to-Month,0,Bank Transfer,DSL,1,0,3,5,77.18,1763.05,0
CUST0935,46,Female,1,1,1,41,One Year,1,Bank Transfer,DSL,1,1,1,4,71.74,2581.6,0
CUST0936,31,Female,0,0,0,35,Month-to-Month,1,Mailed Check,DSL,1,0,2,8,63.04,1988.66,0
CUST0937,53,Female,0,0,0,63,Two Year,1,Credit Card,Fiber Optic,0,1,2,9,51.69,2978.02,1
CUST0938,53,Female,0,1,1,25,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,1,0,63.46,1546.27,1
CUST0939,70,Female,1,1,1,38,Two Year,1,Mailed Check,DSL,1,1,3,2,97.39,3212.25,1
CUST0940,32,Female,0,0,0,2,Two Year,0,Bank Transfer,No,1,0,2,1,80.19,154.0,0
CUST0941,25,Female,0,0,0,7,Month-to-Month,0,Bank Transfer,DSL,1,0,4,2,109.25,711.0,1
CUST0942,43,Male,0,1,1,34,Month-to-Month,0,Bank Transfer,Fiber Optic,1,1,2,9,64.34,1953.91,0
CUST0943,53,Female,0,0,1,17,Month-to-Month,1,Bank Transfer,DSL,0,1,3,8,80.71,1267.69,0
CUST0944,65,Female,0,0,0,43,Two Year,1,Credit Card,No,0,1,2,8,83.13,3199.23,0
